gene,condition,replicate,time_h,log2_expr
Cry1,WT,2,48.0,6.5098011136194005
Cry1,WT,3,0.0,6.221262924418487
Cry1,WT,3,2.0,6.429655905279908
Cry1,WT,3,4.0,6.716276153620675
Cry1,WT,3,6.0,7.148684589348472
Cry1,WT,3,8.0,7.288935912243495
Cry1,WT,3,10.0,7.139631468386434
Cry1,WT,3,12.0,6.625604501103435
Cry1,WT,3,14.0,6.460341207795391
Cry1,WT,3,16.0,6.432005789513078
Cry1,WT,3,18.0,5.344748494995842
Cry1,WT,3,20.0,5.7299791259098605
Cry1,WT,3,22.0,5.37934154830079
Cry1,WT,3,24.0,6.260244097680196
Cry1,WT,3,26.0,6.434651495570397
Cry1,WT,3,28.0,6.4985173814943975
Cry1,WT,3,30.0,7.326389319623176
Cry1,WT,3,32.0,7.843088991973895
Cry1,WT,3,34.0,7.2858953622937594
Cry1,WT,3,36.0,7.236891383843492
Cry1,WT,3,38.0,6.5192152081154715
Cry1,WT,3,40.0,5.602711756483348
Cry1,WT,3,42.0,5.991698443726441
Cry1,WT,3,44.0,5.68779041499339
Cry1,WT,3,46.0,5.5673313694019795
Cry1,WT,3,48.0,6.4484985587861
Cry1,WT,4,0.0,6.249435626438949
Cry1,WT,4,2.0,6.447940147484204
Cry1,WT,4,4.0,7.200757408225115
Cry1,WT,4,6.0,7.062888010232859
Cry1,WT,4,8.0,7.550710593277629
Cry1,WT,4,10.0,7.045791198800405
Cry1,WT,4,12.0,7.1172292717156385
Cry1,WT,4,14.0,6.304106176938628
Cry1,WT,4,16.0,6.550018806923586
Cry1,WT,4,18.0,5.951977605398686
Cry1,WT,4,20.0,6.148350073019233
Cry1,WT,4,22.0,5.7040671426289595
Cry1,WT,4,24.0,6.095456601793838
Cry1,WT,4,26.0,6.8314400429261735
Cry1,WT,4,28.0,6.334010011440233
Cry1,WT,4,30.0,7.034516058478006
Cry1,WT,4,32.0,7.647031891656216
Cry1,WT,4,34.0,7.374949809929312
Cry1,WT,4,36.0,7.191135848502357
Cry1,WT,4,38.0,6.459651086886518
Cry1,WT,4,40.0,6.283109308924653
Cry1,WT,4,42.0,5.686366503516233
Cry1,WT,4,44.0,5.449370149790845
Cry1,WT,4,46.0,5.509153857891044
Cry1,WT,4,48.0,6.114361997547714
Cry2,WT,1,0.0,4.132076609916052
Cry2,WT,1,2.0,4.384515311793439
Cry2,WT,1,4.0,3.812416274853797
Cry2,WT,1,6.0,4.199966731730151
Cry2,WT,1,8.0,4.408701858475821
Cry2,WT,1,10.0,4.341066562908063
Cry2,WT,1,12.0,3.811509385375959
Cry2,WT,1,14.0,3.4686002143563166
Cry2,WT,1,16.0,2.9601433499758296
Cry2,WT,1,18.0,4.050902032861924
Cry2,WT,1,20.0,3.4350921889667108
Cry2,WT,1,22.0,4.40774147537259
Cry2,WT,1,24.0,4.689950453158447
Cry2,WT,1,26.0,4.632292558865974
Cry2,WT,1,28.0,4.563920812451069
Cry2,WT,1,30.0,4.723601519497007
Cry2,WT,1,32.0,4.230474203956248
Cry2,WT,1,34.0,4.303612903096939
Cry2,WT,1,36.0,3.9267180105361352
Cry2,WT,1,38.0,3.799476438674778
Cry2,WT,1,40.0,3.768230508265434
Cry2,WT,1,42.0,3.9886048718522007
Cry2,WT,1,44.0,3.6369796948881032
Cry2,WT,1,46.0,4.27879675365066
Cry2,WT,1,48.0,4.131828636532952
Cry2,WT,2,0.0,4.045670728641863
Cry2,WT,2,2.0,4.387345552362773
Cry2,WT,2,4.0,4.454126103655866
Cry2,WT,2,6.0,4.944683711322951
Cry2,WT,2,8.0,4.772670265389617
Cry2,WT,2,10.0,4.587390342768522
Cry2,WT,2,12.0,3.9498824593216906
Cry2,WT,2,14.0,3.756419913465812
Cry2,WT,2,16.0,3.3926549336137217
Cry2,WT,2,18.0,3.257786961155504
Cry2,WT,2,20.0,3.822124546466332
Cry2,WT,2,22.0,4.05398559377695
Cry2,WT,2,24.0,4.02302565764563
Cry2,WT,2,26.0,4.7101434090523915
Cry2,WT,2,28.0,4.271641328066806
Cry2,WT,2,30.0,4.645798015670307
Cry2,WT,2,32.0,4.361156238187207
Cry2,WT,2,34.0,4.106111317366743
Cry2,WT,2,36.0,3.655115534767438
Cry2,WT,2,38.0,3.9046078945531866
Cry2,WT,2,40.0,3.672108349116769
Cry2,WT,2,42.0,3.851250316701783
Cry2,WT,2,44.0,3.766682990678561
Cry2,WT,2,46.0,3.6934362356618706
Cry2,WT,2,48.0,4.234995652203974
Cry2,WT,3,0.0,3.9714325141787916
Cry2,WT,3,2.0,4.6535584524376
Cry2,WT,3,4.0,4.999293999865345
Cry2,WT,3,6.0,4.778640229634184
Cry2,WT,3,8.0,4.388729752309272
Cry2,WT,3,10.0,4.173480625387819
Cry2,WT,3,12.0,4.0038200423043815
Cry2,WT,3,14.0,3.322735166056373
Cry2,WT,3,16.0,3.5709122190786275
Cry2,WT,3,18.0,3.5914017424990345
Cry2,WT,3,20.0,3.5703092899203956
Cry2,WT,3,22.0,3.8783834991864716
Cry2,WT,3,24.0,4.338240134681302
Cry2,WT,3,26.0,4.354238080576693
Cry2,WT,3,28.0,4.496957465217582
Cry2,WT,3,30.0,4.880540352803437
Cry2,WT,3,32.0,4.56957737735064
Cry2,WT,3,34.0,4.653096271626238
Cry2,WT,3,36.0,3.6739854738416144
Cry2,WT,3,38.0,3.2162429095238356
Cry2,WT,3,40.0,3.760316017146458
Cry2,WT,3,42.0,3.7889313546968113
Cry2,WT,3,44.0,3.5435128220002103
Cry2,WT,3,46.0,3.64473539598671
Cry2,WT,3,48.0,4.311698383890738
Cry2,WT,4,0.0,3.8248356182197405
Cry2,WT,4,2.0,4.449618499527929
Cry2,WT,4,4.0,4.146889467600335
Cry2,WT,4,6.0,4.632631190847196
Cry2,WT,4,8.0,4.00402241322519
Cry2,WT,4,10.0,4.202102505649353
Cry2,WT,4,12.0,4.32733535676539
Cry2,WT,4,14.0,3.612650708002545
Cry2,WT,4,16.0,3.721071328729974
Cry2,WT,4,18.0,3.376258086928326
Cry2,WT,4,20.0,3.4782492490568377
Cry2,WT,4,22.0,3.6031227224398084
Cry2,WT,4,24.0,4.550356089623455
Cry2,WT,4,26.0,4.539565359745483
Cry2,WT,4,28.0,5.1026527306614655
Cry2,WT,4,30.0,4.3855930091509885
Cry2,WT,4,32.0,4.452461597240465
Cry2,WT,4,34.0,4.247477068436104
Cry2,WT,4,36.0,4.268022898224084
Cry2,WT,4,38.0,4.110718034502819
Cry2,WT,4,40.0,3.3569729567170095
Cry2,WT,4,42.0,3.260324272036592
Cry2,WT,4,44.0,3.2880972839684124
Cry2,WT,4,46.0,4.340130441391968
Cry2,WT,4,48.0,4.295747473968475
Nr1d1,WT,1,0.0,7.72598389049641
Nr1d1,WT,1,2.0,8.011176245646801
Nr1d1,WT,1,4.0,7.248126383573313
Nr1d1,WT,1,6.0,7.084738074661174
Nr1d1,WT,1,8.0,7.244287628635932
Nr1d1,WT,1,10.0,6.60738093752738
Nr1d1,WT,1,12.0,6.18424139338794
Nr1d1,WT,1,14.0,5.773463001258442
Nr1d1,WT,1,16.0,6.3201551680268215
Nr1d1,WT,1,18.0,6.99879969604444
Nr1d1,WT,1,20.0,6.756808366482559
Nr1d1,WT,1,22.0,7.564603961255659
Nr1d1,WT,1,24.0,7.8036918994894355
Nr1d1,WT,1,26.0,8.112045637612603
Nr1d1,WT,1,28.0,7.8627049022040785
Nr1d1,WT,1,30.0,7.43212000679264
Nr1d1,WT,1,32.0,6.736630902184665
Nr1d1,WT,1,34.0,6.459461120834043
Nr1d1,WT,1,36.0,5.968494782389364
Nr1d1,WT,1,38.0,5.989571770297245
Nr1d1,WT,1,40.0,6.185907924723043
Nr1d1,WT,1,42.0,6.764656223494613
Nr1d1,WT,1,44.0,6.969724857607114
Nr1d1,WT,1,46.0,7.523540345252937
Nr1d1,WT,1,48.0,8.203135883582855
Nr1d1,WT,2,0.0,7.832271320092414
Nr1d1,WT,2,2.0,7.957545192180181
Nr1d1,WT,2,4.0,8.102921038577529
Nr1d1,WT,2,6.0,7.5835278773092885
Nr1d1,WT,2,8.0,7.0326477128879885
Nr1d1,WT,2,10.0,6.562921670356265
Nr1d1,WT,2,12.0,5.836466443646671
Nr1d1,WT,2,14.0,6.138935641112175
Nr1d1,WT,2,16.0,6.5047683976096895
Nr1d1,WT,2,18.0,6.699802475763013
Nr1d1,WT,2,20.0,6.674581160268516
Nr1d1,WT,2,22.0,7.632959817825169
Nr1d1,WT,2,24.0,7.687556601973943
Nr1d1,WT,2,26.0,7.96680777257466
Nr1d1,WT,2,28.0,7.893538635600548
Nr1d1,WT,2,30.0,7.173017364900583
Nr1d1,WT,2,32.0,7.2936110989159975
Nr1d1,WT,2,34.0,6.448942019721574
Nr1d1,WT,2,36.0,6.3231691697381285
Nr1d1,WT,2,38.0,6.188040879732815
Nr1d1,WT,2,40.0,6.541125536885895
Nr1d1,WT,2,42.0,6.902524437151785
Nr1d1,WT,2,44.0,6.750514142925706
Nr1d1,WT,2,46.0,7.619098121853404
Nr1d1,WT,2,48.0,7.405542778979473
Nr1d1,WT,3,0.0,7.779408873585285
Nr1d1,WT,3,2.0,8.20614191882918
Nr1d1,WT,3,4.0,8.119927664925763
Nr1d1,WT,3,6.0,7.842352820635833
Nr1d1,WT,3,8.0,6.920392644505331
Nr1d1,WT,3,10.0,6.592863819343857
Nr1d1,WT,3,12.0,6.175639927822848
Nr1d1,WT,3,14.0,6.345306431808514
Nr1d1,WT,3,16.0,6.575143903480579
Nr1d1,WT,3,18.0,6.46944003999105
Nr1d1,WT,3,20.0,8.014034167291431
Nr1d1,WT,3,22.0,7.56513455986524
Nr1d1,WT,3,24.0,7.826015723256768
Nr1d1,WT,3,26.0,8.177102688102034
Nr1d1,WT,3,28.0,8.054359301842247
Nr1d1,WT,3,30.0,7.611178559271016
Nr1d1,WT,3,32.0,6.800665580496281
Nr1d1,WT,3,34.0,6.837807677260172
Nr1d1,WT,3,36.0,6.14202353822669
Nr1d1,WT,3,38.0,6.417288456743118
Nr1d1,WT,3,40.0,6.5569268344371325
Nr1d1,WT,3,42.0,6.2898685362482905
Nr1d1,WT,3,44.0,6.877725908764209
Nr1d1,WT,3,46.0,7.361837111659675
Nr1d1,WT,3,48.0,8.005413548287914
Nr1d1,WT,4,0.0,7.9083816496225365
Nr1d1,WT,4,2.0,8.098430057189221
Nr1d1,WT,4,4.0,7.692175799379906
Nr1d1,WT,4,6.0,7.630683172561071
Nr1d1,WT,4,8.0,7.3696132093598195
Nr1d1,WT,4,10.0,6.182974120402955
Nr1d1,WT,4,12.0,6.106272709202967
Nr1d1,WT,4,14.0,6.09463616749034
Nr1d1,WT,4,16.0,6.1495562611637
Nr1d1,WT,4,18.0,6.513791503471219
Nr1d1,WT,4,20.0,7.51419142161116
Nr1d1,WT,4,22.0,7.890911619606287
Nr1d1,WT,4,24.0,8.134086567411885
Nr1d1,WT,4,26.0,7.840842788067364
Nr1d1,WT,4,28.0,8.428962885570751
Nr1d1,WT,4,30.0,7.568750661261074
Nr1d1,WT,4,32.0,6.8223407531638305
Nr1d1,WT,4,34.0,6.388763114013612
Nr1d1,WT,4,36.0,6.009485417463561
Nr1d1,WT,4,38.0,6.566305076062937
Nr1d1,WT,4,40.0,6.263083112977786
Nr1d1,WT,4,42.0,6.626912264317442
Nr1d1,WT,4,44.0,6.587151150667358
Nr1d1,WT,4,46.0,7.798847959181596
Nr1d1,WT,4,48.0,7.680770168868781
Nr1d2,WT,1,0.0,8.9270174446058
Nr1d2,WT,1,2.0,9.572989796985519
Nr1d2,WT,1,4.0,9.20399842509479
Nr1d2,WT,1,6.0,9.418465766655354
Nr1d2,WT,1,8.0,9.126583507141865
Nr1d2,WT,1,10.0,7.981288362843468
Nr1d2,WT,1,12.0,8.036765535454517
Nr1d2,WT,1,14.0,7.476588150350434
Nr1d2,WT,1,16.0,7.865579902450964
Nr1d2,WT,1,18.0,8.328903198746847
Nr1d2,WT,1,20.0,8.128593296821386
Nr1d2,WT,1,22.0,9.33727229272364
Nr1d2,WT,1,24.0,9.16086382769205
Nr1d2,WT,1,26.0,9.13364929010073
Nr1d2,WT,1,28.0,9.376177882587749
Nr1d2,WT,1,30.0,9.37611699953219
Nr1d2,WT,1,32.0,8.459950868534019
Nr1d2,WT,1,34.0,8.388017179878686
Nr1d2,WT,1,36.0,7.698136395205686
Nr1d2,WT,1,38.0,8.161325331498315
Nr1d2,WT,1,40.0,7.931938930637036
Nr1d2,WT,1,42.0,8.02501735055949
Nr1d2,WT,1,44.0,8.768581533559434
Nr1d2,WT,1,46.0,8.603285607736382
Nr1d2,WT,1,48.0,9.166722109622283
Nr1d2,WT,2,0.0,9.669636244794425
Nr1d2,WT,2,2.0,9.3873337773785
Nr1d2,WT,2,4.0,9.75749078710576
Nr1d2,WT,2,6.0,9.25669101660924
Nr1d2,WT,2,8.0,8.669453994733558
Nr1d2,WT,2,10.0,8.365331750187668
Nr1d2,WT,2,12.0,8.08827655456319
Nr1d2,WT,2,14.0,7.765789213667498
Nr1d2,WT,2,16.0,7.673137965714593
Nr1d2,WT,2,18.0,7.903505784596003
Nr1d2,WT,2,20.0,8.096683154106767
Nr1d2,WT,2,22.0,8.912258157523626
Nr1d2,WT,2,24.0,9.335044323638103
Nr1d2,WT,2,26.0,9.614866215622822
Nr1d2,WT,2,28.0,8.95411065915023
Nr1d2,WT,2,30.0,9.377890247983318
Nr1d2,WT,2,32.0,8.798407674351383
Nr1d2,WT,2,34.0,8.02892968219895
Nr1d2,WT,2,36.0,8.064548297385906
Nr1d2,WT,2,38.0,8.062587491407958
Nr1d2,WT,2,40.0,8.022575890224502
Nr1d2,WT,2,42.0,8.311520373545926
Nr1d2,WT,2,44.0,8.745043523740803
Nr1d2,WT,2,46.0,9.148427736350826
Nr1d2,WT,2,48.0,9.255281295811448
Nr1d2,WT,3,0.0,8.686698950918762
Nr1d2,WT,3,2.0,9.22779247938873
Nr1d2,WT,3,4.0,9.506749588986889
Nr1d2,WT,3,6.0,9.09003882368526
Nr1d2,WT,3,8.0,9.015455787231977
Nr1d2,WT,3,10.0,8.626091619212042
Nr1d2,WT,3,12.0,8.080881947003881
Nr1d2,WT,3,14.0,8.338089418170252
Nr1d2,WT,3,16.0,7.6354301627667835
Nr1d2,WT,3,18.0,8.331868287268748
Nr1d2,WT,3,20.0,8.349653637434375
Nr1d2,WT,3,22.0,8.689865761511133
Nr1d2,WT,3,24.0,9.384227929893147
Nr1d2,WT,3,26.0,9.274137797772648
Nr1d2,WT,3,28.0,9.620829466011992
Nr1d2,WT,3,30.0,8.885349895796407
Nr1d2,WT,3,32.0,8.812080176054984
Nr1d2,WT,3,34.0,8.175851189589881
Nr1d2,WT,3,36.0,7.981970004369827
Nr1d2,WT,3,38.0,7.766585953204688
Nr1d2,WT,3,40.0,7.610478362153037
Nr1d2,WT,3,42.0,8.29475848071329
Nr1d2,WT,3,44.0,8.198149029663965
Nr1d2,WT,3,46.0,8.680166030896858
Nr1d2,WT,3,48.0,9.487831600189283
Nr1d2,WT,4,0.0,9.451441690794349
Nr1d2,WT,4,2.0,9.585461691329712
Nr1d2,WT,4,4.0,9.503610702135322
Nr1d2,WT,4,6.0,9.777825162430688
Nr1d2,WT,4,8.0,8.542508882039288
Nr1d2,WT,4,10.0,8.24164004763122
Nr1d2,WT,4,12.0,7.821223680664984
Nr1d2,WT,4,14.0,8.093657350690417
Nr1d2,WT,4,16.0,7.952065884885704
Nr1d2,WT,4,18.0,8.377600187288204
Nr1d2,WT,4,20.0,8.711740721360984
Nr1d2,WT,4,22.0,8.829576100593963
Nr1d2,WT,4,24.0,9.033174945292565
Nr1d2,WT,4,26.0,9.180928748784357
Nr1d2,WT,4,28.0,9.95992564848957
Nr1d2,WT,4,30.0,9.419879154352907
Nr1d2,WT,4,32.0,8.952567194838593
Nr1d2,WT,4,34.0,8.303001059660696
Nr1d2,WT,4,36.0,7.992239976583474
Nr1d2,WT,4,38.0,7.774665754676382
Nr1d2,WT,4,40.0,7.812774500289392
Nr1d2,WT,4,42.0,7.531063721987462
Nr1d2,WT,4,44.0,8.495160060806342
Nr1d2,WT,4,46.0,8.830655005952309
Nr1d2,WT,4,48.0,9.3383828888405
Rora,WT,1,0.0,4.687662765142225
Rora,WT,1,2.0,4.58789350100225
Rora,WT,1,4.0,4.140866317521465
Rora,WT,1,6.0,4.206017479103892
Rora,WT,1,8.0,3.359660598755561
Rora,WT,1,10.0,3.8500709032131337
Rora,WT,1,12.0,4.780503304388734
Rora,WT,1,14.0,4.305183594439391
Rora,WT,1,16.0,4.7673602209973085
Rora,WT,1,18.0,5.145302168286154
Rora,WT,1,20.0,4.74797147482815
Rora,WT,1,22.0,5.017780318579055
Rora,WT,1,24.0,4.252999594927266
Rora,WT,1,26.0,3.870766444307
Rora,WT,1,28.0,3.793127379597602
Rora,WT,1,30.0,3.5865545814676323
Rora,WT,1,32.0,4.002444586685107
Rora,WT,1,34.0,4.06479351567826
Rora,WT,1,36.0,4.456783011007602
Rora,WT,1,38.0,4.376478874253253
Rora,WT,1,40.0,5.491167947312142
Rora,WT,1,42.0,4.950959120817662
Rora,WT,1,44.0,4.949613699427914
Rora,WT,1,46.0,4.931830659718635
Rora,WT,1,48.0,4.523428736543688
Rora,WT,2,0.0,4.477572678360059
Rora,WT,2,2.0,4.396163638507205
Rora,WT,2,4.0,4.373973032651342
Rora,WT,2,6.0,4.173349294056927
Rora,WT,2,8.0,4.235541442595379
Rora,WT,2,10.0,3.984544999800697
Rora,WT,2,12.0,4.155567177185696
Rora,WT,2,14.0,5.111355087119222
Rora,WT,2,16.0,4.777713971953137
Rora,WT,2,18.0,5.088574721000739
Rora,WT,2,20.0,5.15363183490005
Rora,WT,2,22.0,5.192812282773618
Rora,WT,2,24.0,4.272756648052681
Rora,WT,2,26.0,4.229625682930434
Rora,WT,2,28.0,4.017667128663917
Rora,WT,2,30.0,3.925251263072239
Rora,WT,2,32.0,3.404350651564873
Rora,WT,2,34.0,4.120879325187694
Rora,WT,2,36.0,3.651920296427651
Rora,WT,2,38.0,4.710725841249415
Rora,WT,2,40.0,4.990690533271659
Rora,WT,2,42.0,5.125219912917568
Rora,WT,2,44.0,4.6608226306425005
Rora,WT,2,46.0,5.0576775803212675
Rora,WT,2,48.0,4.369351857674095
Rora,WT,3,0.0,4.329746086221495
Rora,WT,3,2.0,4.1307567593508505
Rora,WT,3,4.0,3.9335190722560522
Rora,WT,3,6.0,4.051286890620785
Rora,WT,3,8.0,4.2075240301414745
Rora,WT,3,10.0,3.6014761629888983
Rora,WT,3,12.0,4.2153233457074535
Rora,WT,3,14.0,4.8370562316919745
Rora,WT,3,16.0,4.889735148944625
Rora,WT,3,18.0,5.097594606879244
Rora,WT,3,20.0,4.595983632785269
Rora,WT,3,22.0,5.07787104806564
Rora,WT,3,24.0,4.2213276627993555
Rora,WT,3,26.0,4.400160856247523
Rora,WT,3,28.0,4.469304802639731
Rora,WT,3,30.0,4.473359032428784
Rora,WT,3,32.0,4.138293567895128
Rora,WT,3,34.0,4.36802064940147
Rora,WT,3,36.0,4.226630704603584
Rora,WT,3,38.0,4.518591458715883
Rora,WT,3,40.0,5.151334447300958
Rora,WT,3,42.0,4.978765923517661
Rora,WT,3,44.0,4.932764590638612
Rora,WT,3,46.0,4.468776100685532
Rora,WT,3,48.0,4.625476419435191
Rora,WT,4,0.0,4.800418726120503
Rora,WT,4,2.0,4.179671633860764
Rora,WT,4,4.0,4.021008682017432
Rora,WT,4,6.0,4.40552368003989
Rora,WT,4,8.0,4.048087891414956
Rora,WT,4,10.0,4.056841762960467
Rora,WT,4,12.0,4.06839690778825
Rora,WT,4,14.0,4.458668561048629
Rora,WT,4,16.0,4.778187350493235
Rora,WT,4,18.0,5.314433247315935
Rora,WT,4,20.0,4.819527700635577
Rora,WT,4,22.0,5.289270636647878
Rora,WT,4,24.0,4.381391752186183
Rora,WT,4,26.0,4.263246289033722
Rora,WT,4,28.0,4.339876366895462
Rora,WT,4,30.0,3.9434727021832723
Rora,WT,4,32.0,3.8028439197833985
Rora,WT,4,34.0,4.1148174960414785
Rora,WT,4,36.0,4.490391736503756
Rora,WT,4,38.0,4.2100189380626
Rora,WT,4,40.0,4.796844518016897
Rora,WT,4,42.0,4.951030171786633
Rora,WT,4,44.0,4.863656106622446
Rora,WT,4,46.0,5.005254642327047
Rora,WT,4,48.0,4.445690632582537
Rorb,WT,1,0.0,8.870962764461932
Rorb,WT,1,2.0,8.722492521210313
Rorb,WT,1,4.0,8.640893074503017
Rorb,WT,1,6.0,8.212887784136322
Rorb,WT,1,8.0,8.572610470864777
Rorb,WT,1,10.0,8.02794977415551
Rorb,WT,1,12.0,8.75733343714797
Rorb,WT,1,14.0,8.472231536663806
Rorb,WT,1,16.0,8.898699988978953
Rorb,WT,1,18.0,9.216206877642279
Rorb,WT,1,20.0,9.706996867331133
Rorb,WT,1,22.0,9.349152069589156
Rorb,WT,1,24.0,8.838001244005417
Rorb,WT,1,26.0,9.011467100014565
Rorb,WT,1,28.0,8.38227896615328
Rorb,WT,1,30.0,8.057018081440043
Rorb,WT,1,32.0,8.305632316116164
Rorb,WT,1,34.0,8.291795940564244
Rorb,WT,1,36.0,8.69709704093386
Rorb,WT,1,38.0,8.575646886945842
Rorb,WT,1,40.0,9.057467013566635
Rorb,WT,1,42.0,9.296525021394364
Rorb,WT,1,44.0,9.262101508354686
Rorb,WT,1,46.0,9.104053506648482
Rorb,WT,1,48.0,8.741751687632197
Rorb,WT,2,0.0,9.188029424447363
Rorb,WT,2,2.0,8.74738799944779
Rorb,WT,2,4.0,8.582756794051367
Rorb,WT,2,6.0,8.180483878333103
Rorb,WT,2,8.0,8.196714075824877
Rorb,WT,2,10.0,7.995572351235264
Rorb,WT,2,12.0,8.457086172848399
Rorb,WT,2,14.0,8.87798950535505
Rorb,WT,2,16.0,8.96271493099288
Rorb,WT,2,18.0,9.340043533929952
Rorb,WT,2,20.0,9.271514522546877
Rorb,WT,2,22.0,9.466159690430713
Rorb,WT,2,24.0,8.891954548356454
Rorb,WT,2,26.0,8.277029764478407
Rorb,WT,2,28.0,8.543827249648098
Rorb,WT,2,30.0,8.213582173545564
Rorb,WT,2,32.0,7.949887797598828
Rorb,WT,2,34.0,8.430994568036612
Rorb,WT,2,36.0,8.52476273393171
Rorb,WT,2,38.0,8.824416128466327
Rorb,WT,2,40.0,8.878997151454731
Rorb,WT,2,42.0,9.187149479247612
Rorb,WT,2,44.0,9.256174879505872
Rorb,WT,2,46.0,9.554963166306747
Rorb,WT,2,48.0,8.745166340040276
Rorb,WT,3,0.0,8.959467926719167
Rorb,WT,3,2.0,8.804046827437093
Rorb,WT,3,4.0,8.027484069400304
Rorb,WT,3,6.0,7.8674363466912025
Rorb,WT,3,8.0,8.73491574584629
Rorb,WT,3,10.0,7.813099610746026
Rorb,WT,3,12.0,8.579437135228263
Rorb,WT,3,14.0,8.47463057292533
Rorb,WT,3,16.0,8.748676583785139
Rorb,WT,3,18.0,8.629564105232305
Rorb,WT,3,20.0,8.968102258934872
Rorb,WT,3,22.0,9.321290186801804
Rorb,WT,3,24.0,8.592281246165525
Rorb,WT,3,26.0,8.83554404120208
Rorb,WT,3,28.0,8.514029629713852
Rorb,WT,3,30.0,8.759455120353053
Rorb,WT,3,32.0,8.074827747355064
Rorb,WT,3,34.0,8.584031738356622
Rorb,WT,3,36.0,8.68089768767841
Rorb,WT,3,38.0,8.6414143736531
Rorb,WT,3,40.0,8.546352141917362
Rorb,WT,3,42.0,9.5152477830823
Rorb,WT,3,44.0,8.851492892006132
Rorb,WT,3,46.0,8.992945401515623
Rorb,WT,3,48.0,9.136950416154994
Rorb,WT,4,0.0,9.241080368806838
Rorb,WT,4,2.0,8.501720200330185
Rorb,WT,4,4.0,8.450680379449597
Rorb,WT,4,6.0,8.203533828030913
Rorb,WT,4,8.0,8.48885079703493
Rorb,WT,4,10.0,8.881037692706673
Rorb,WT,4,12.0,7.9782331426844655
Rorb,WT,4,14.0,8.91579265193754
Rorb,WT,4,16.0,8.22492276524624
Rorb,WT,4,18.0,9.128711924341554
Rorb,WT,4,20.0,8.91609077102891
Rorb,WT,4,22.0,9.623150230453396
Rorb,WT,4,24.0,8.981059088469918
Rorb,WT,4,26.0,8.502494384127688
Rorb,WT,4,28.0,8.3108769786995
Rorb,WT,4,30.0,8.1110556075044
Rorb,WT,4,32.0,8.240539045310165
Rorb,WT,4,34.0,8.228641110960993
Rorb,WT,4,36.0,8.62265184261343
Rorb,WT,4,38.0,9.098146748463844
Rorb,WT,4,40.0,9.137444150878276
Rorb,WT,4,42.0,8.83138692625965
Rorb,WT,4,44.0,8.78663841684552
Rorb,WT,4,46.0,8.922444508257396
Rorb,WT,4,48.0,9.179460097232381
Dbp,WT,1,0.0,6.906462725149164
Dbp,WT,1,2.0,7.328890917007535
Dbp,WT,1,4.0,7.901812215670822
Dbp,WT,1,6.0,7.649543241025818
Dbp,WT,1,8.0,7.582409997847801
Dbp,WT,1,10.0,7.623366152992524
Dbp,WT,1,12.0,6.914437146864912
Dbp,WT,1,14.0,6.3749522120064945
Dbp,WT,1,16.0,6.206018728233547
Dbp,WT,1,18.0,5.857555356889256
Dbp,WT,1,20.0,5.9816346277047305
Dbp,WT,1,22.0,6.419259272159037
Dbp,WT,1,24.0,7.193669019227619
Dbp,WT,1,26.0,7.555988166240218
Dbp,WT,1,28.0,7.593976885193218
Dbp,WT,1,30.0,7.926266931798292
Dbp,WT,1,32.0,8.00150562192102
Dbp,WT,1,34.0,7.916851441584417
Dbp,WT,1,36.0,6.651884702622452
Dbp,WT,1,38.0,6.528379729012719
Dbp,WT,1,40.0,6.037768960543518
Dbp,WT,1,42.0,6.212939200844206
Dbp,WT,1,44.0,6.294563588992468
Dbp,WT,1,46.0,6.949515018669827
Dbp,WT,1,48.0,7.225555364705622
Dbp,WT,2,0.0,6.853946435508274
Dbp,WT,2,2.0,7.361135827231859
Dbp,WT,2,4.0,7.968629103648634
Dbp,WT,2,6.0,8.10216052577982
Dbp,WT,2,8.0,8.466726245161475
Dbp,WT,2,10.0,7.914867976606555
Dbp,WT,2,12.0,6.696830931998203
Dbp,WT,2,14.0,6.575817471472513
Dbp,WT,2,16.0,5.793862756562273
Dbp,WT,2,18.0,5.589853933754627
Dbp,WT,2,20.0,6.339093889706077
Dbp,WT,2,22.0,6.672148696053744
Dbp,WT,2,24.0,6.7833719233654675
Dbp,WT,2,26.0,7.95195486683455
Dbp,WT,2,28.0,7.6482337989872216
Dbp,WT,2,30.0,7.710099065143926
Dbp,WT,2,32.0,8.0026041956632
Dbp,WT,2,34.0,7.504398092224086
Dbp,WT,2,36.0,6.897346200410731
Dbp,WT,2,38.0,6.426979447275347
Dbp,WT,2,40.0,6.158406227561989
Dbp,WT,2,42.0,5.9716643452039335
Dbp,WT,2,44.0,6.139048627593192
Dbp,WT,2,46.0,6.107481619568012
Dbp,WT,2,48.0,6.760202297634553
Dbp,WT,3,0.0,7.142962156146192
Dbp,WT,3,2.0,7.319708899165007
Dbp,WT,3,4.0,8.003539890997278
Dbp,WT,3,6.0,8.312290703235087
Dbp,WT,3,8.0,7.778504221653017
Dbp,WT,3,10.0,7.566527242025927
Dbp,WT,3,12.0,7.5093446317866395
Dbp,WT,3,14.0,6.661995183107511
Dbp,WT,3,16.0,6.587078429592255
Dbp,WT,3,18.0,6.387124921162979
Dbp,WT,3,20.0,6.341547476725683
Dbp,WT,3,22.0,6.506238372436519
Dbp,WT,3,24.0,6.832515488640832
Dbp,WT,3,26.0,7.263108684929326
Dbp,WT,3,28.0,8.014208515032612
Dbp,WT,3,30.0,8.119077004599292
Dbp,WT,3,32.0,7.795794088300017
