gene,condition,replicate,time_h,log2_expr
Cry1,KO,2,48.0,6.4730913336129525
Cry1,KO,3,0.0,6.087789081630981
Cry1,KO,3,2.0,6.596455213847443
Cry1,KO,3,4.0,6.978091475587356
Cry1,KO,3,6.0,6.311968594536609
Cry1,KO,3,8.0,6.919307440901159
Cry1,KO,3,10.0,7.106023266427597
Cry1,KO,3,12.0,6.3789275882743155
Cry1,KO,3,14.0,6.623916822222974
Cry1,KO,3,16.0,6.1934486477085695
Cry1,KO,3,18.0,5.885776201107888
Cry1,KO,3,20.0,6.245979157548148
Cry1,KO,3,22.0,6.60182795214767
Cry1,KO,3,24.0,6.646254716289459
Cry1,KO,3,26.0,6.490588784974048
Cry1,KO,3,28.0,6.7549837002234945
Cry1,KO,3,30.0,6.680595654242175
Cry1,KO,3,32.0,7.075583201149749
Cry1,KO,3,34.0,6.2253805468220005
Cry1,KO,3,36.0,6.361898028749288
Cry1,KO,3,38.0,6.435633919412807
Cry1,KO,3,40.0,6.420796758226414
Cry1,KO,3,42.0,6.465212827604334
Cry1,KO,3,44.0,7.201100325051086
Cry1,KO,3,46.0,6.4945590319632815
Cry1,KO,3,48.0,6.756095379005674
Cry1,KO,4,0.0,5.518921335298239
Cry1,KO,4,2.0,6.282571720050169
Cry1,KO,4,4.0,6.806557837124265
Cry1,KO,4,6.0,6.87720785340828
Cry1,KO,4,8.0,6.2008971438635445
Cry1,KO,4,10.0,7.1513063116927755
Cry1,KO,4,12.0,6.70793712012574
Cry1,KO,4,14.0,6.39257914035786
Cry1,KO,4,16.0,6.710915314870197
Cry1,KO,4,18.0,6.422100558996079
Cry1,KO,4,20.0,6.210534853192973
Cry1,KO,4,22.0,6.637917972065925
Cry1,KO,4,24.0,6.805300558297934
Cry1,KO,4,26.0,6.868788518654948
Cry1,KO,4,28.0,6.1552639712159065
Cry1,KO,4,30.0,6.3408070807586725
Cry1,KO,4,32.0,6.538348000413926
Cry1,KO,4,34.0,6.864167741451887
Cry1,KO,4,36.0,6.930457219901791
Cry1,KO,4,38.0,6.484118940714054
Cry1,KO,4,40.0,6.271974582662215
Cry1,KO,4,42.0,6.737011668837064
Cry1,KO,4,44.0,6.463707153740985
Cry1,KO,4,46.0,6.7004701465508445
Cry1,KO,4,48.0,6.864971330797623
Cry2,KO,1,0.0,4.116528244835297
Cry2,KO,1,2.0,3.9010040089169524
Cry2,KO,1,4.0,3.8606518821536175
Cry2,KO,1,6.0,3.773116842406546
Cry2,KO,1,8.0,4.340862116098405
Cry2,KO,1,10.0,4.427126009505154
Cry2,KO,1,12.0,3.8493607436619044
Cry2,KO,1,14.0,3.9762417084999453
Cry2,KO,1,16.0,3.86793130041674
Cry2,KO,1,18.0,4.0768744060586934
Cry2,KO,1,20.0,3.8898813611892415
Cry2,KO,1,22.0,3.889219987152499
Cry2,KO,1,24.0,4.442467402091641
Cry2,KO,1,26.0,4.3540211365218076
Cry2,KO,1,28.0,4.1200126235799805
Cry2,KO,1,30.0,4.410324244988675
Cry2,KO,1,32.0,3.9540747408442343
Cry2,KO,1,34.0,4.23235875365527
Cry2,KO,1,36.0,3.863139871765532
Cry2,KO,1,38.0,3.911913150768516
Cry2,KO,1,40.0,4.363175840807668
Cry2,KO,1,42.0,3.7910855894844326
Cry2,KO,1,44.0,3.9967176488357774
Cry2,KO,1,46.0,3.797656192723105
Cry2,KO,1,48.0,3.7753814839726525
Cry2,KO,2,0.0,3.9402163122073284
Cry2,KO,2,2.0,4.161450238276874
Cry2,KO,2,4.0,3.7657313838865947
Cry2,KO,2,6.0,4.710317147855866
Cry2,KO,2,8.0,4.52117769699159
Cry2,KO,2,10.0,3.8671741801358293
Cry2,KO,2,12.0,4.203611356292517
Cry2,KO,2,14.0,4.132806783256434
Cry2,KO,2,16.0,3.9250602365473846
Cry2,KO,2,18.0,3.752466380615891
Cry2,KO,2,20.0,4.094349466482592
Cry2,KO,2,22.0,4.044112268198951
Cry2,KO,2,24.0,4.405421908550673
Cry2,KO,2,26.0,4.13331706659255
Cry2,KO,2,28.0,3.827032211702039
Cry2,KO,2,30.0,3.912011124779268
Cry2,KO,2,32.0,4.086154290573972
Cry2,KO,2,34.0,4.345594953870333
Cry2,KO,2,36.0,3.7862633108603467
Cry2,KO,2,38.0,4.15980724440259
Cry2,KO,2,40.0,4.434639964455714
Cry2,KO,2,42.0,3.7150777856584725
Cry2,KO,2,44.0,4.465148135168917
Cry2,KO,2,46.0,3.951022587923626
Cry2,KO,2,48.0,4.0815333394125775
Cry2,KO,3,0.0,3.7928491670911204
Cry2,KO,3,2.0,4.23802356476358
Cry2,KO,3,4.0,4.291267087443704
Cry2,KO,3,6.0,4.283102260190078
Cry2,KO,3,8.0,4.855593632044875
Cry2,KO,3,10.0,3.4605516280070328
Cry2,KO,3,12.0,3.9692086484833182
Cry2,KO,3,14.0,3.7543770882033183
Cry2,KO,3,16.0,4.04306146860612
Cry2,KO,3,18.0,3.914512939939498
Cry2,KO,3,20.0,4.03227732321577
Cry2,KO,3,22.0,4.093633818921385
Cry2,KO,3,24.0,3.947386908697795
Cry2,KO,3,26.0,4.3443355103457115
Cry2,KO,3,28.0,3.718629805097416
Cry2,KO,3,30.0,3.965661558725058
Cry2,KO,3,32.0,4.110767784472591
Cry2,KO,3,34.0,4.46101015888885
Cry2,KO,3,36.0,3.7556635913727137
Cry2,KO,3,38.0,3.7834057383735225
Cry2,KO,3,40.0,4.242748296431213
Cry2,KO,3,42.0,4.127086925916702
Cry2,KO,3,44.0,3.7339431754486965
Cry2,KO,3,46.0,4.407601100213258
Cry2,KO,3,48.0,4.174871652517066
Cry2,KO,4,0.0,3.8584334840316377
Cry2,KO,4,2.0,4.066963933947086
Cry2,KO,4,4.0,4.1982805905538845
Cry2,KO,4,6.0,4.06121057922128
Cry2,KO,4,8.0,4.2195466782044555
Cry2,KO,4,10.0,4.2058696925789425
Cry2,KO,4,12.0,3.828481670749104
Cry2,KO,4,14.0,3.7051165233906502
Cry2,KO,4,16.0,4.520396872305929
Cry2,KO,4,18.0,3.971561016619904
Cry2,KO,4,20.0,4.555571011411246
Cry2,KO,4,22.0,4.149805580063509
Cry2,KO,4,24.0,3.4230281988132463
Cry2,KO,4,26.0,4.182985587236734
Cry2,KO,4,28.0,3.887661786782404
Cry2,KO,4,30.0,3.533362653813476
Cry2,KO,4,32.0,4.1080657034370125
Cry2,KO,4,34.0,3.822770236071275
Cry2,KO,4,36.0,4.054735534521911
Cry2,KO,4,38.0,4.40324782577657
Cry2,KO,4,40.0,4.309863372350265
Cry2,KO,4,42.0,4.121896045833858
Cry2,KO,4,44.0,4.128835963064172
Cry2,KO,4,46.0,4.129186009060955
Cry2,KO,4,48.0,3.9352821059781657
Nr1d1,KO,1,0.0,7.254017343331396
Nr1d1,KO,1,2.0,7.163133117020081
Nr1d1,KO,1,4.0,7.2043120859924
Nr1d1,KO,1,6.0,6.880484538514293
Nr1d1,KO,1,8.0,6.974076713997822
Nr1d1,KO,1,10.0,7.0181174187250654
Nr1d1,KO,1,12.0,6.767291581313252
Nr1d1,KO,1,14.0,7.275316417095721
Nr1d1,KO,1,16.0,7.337071650637993
Nr1d1,KO,1,18.0,7.058140339197775
Nr1d1,KO,1,20.0,6.769644176359488
Nr1d1,KO,1,22.0,6.513050776938453
Nr1d1,KO,1,24.0,6.368064223565697
Nr1d1,KO,1,26.0,7.310867794071417
Nr1d1,KO,1,28.0,7.064409850101057
Nr1d1,KO,1,30.0,6.859269335609682
Nr1d1,KO,1,32.0,6.629175973520414
Nr1d1,KO,1,34.0,6.965875090894517
Nr1d1,KO,1,36.0,7.249806132528417
Nr1d1,KO,1,38.0,7.0910801454689665
Nr1d1,KO,1,40.0,6.7440222247426815
Nr1d1,KO,1,42.0,7.784409650468953
Nr1d1,KO,1,44.0,7.146700612097691
Nr1d1,KO,1,46.0,6.687139874880464
Nr1d1,KO,1,48.0,7.110412917472915
Nr1d1,KO,2,0.0,7.607985704957394
Nr1d1,KO,2,2.0,7.45968174671781
Nr1d1,KO,2,4.0,7.257027564414218
Nr1d1,KO,2,6.0,6.765127662610965
Nr1d1,KO,2,8.0,7.134001620332237
Nr1d1,KO,2,10.0,6.807286047726211
Nr1d1,KO,2,12.0,7.042474232985257
Nr1d1,KO,2,14.0,6.996948095486698
Nr1d1,KO,2,16.0,7.184239298655408
Nr1d1,KO,2,18.0,7.0739053010857305
Nr1d1,KO,2,20.0,6.932841341840295
Nr1d1,KO,2,22.0,7.695972964618734
Nr1d1,KO,2,24.0,6.932914438158841
Nr1d1,KO,2,26.0,6.925990391555796
Nr1d1,KO,2,28.0,7.136691509531638
Nr1d1,KO,2,30.0,7.1447842777777115
Nr1d1,KO,2,32.0,7.272576875072147
Nr1d1,KO,2,34.0,6.648735883009932
Nr1d1,KO,2,36.0,6.876737724791726
Nr1d1,KO,2,38.0,7.303239089039151
Nr1d1,KO,2,40.0,7.089753788867181
Nr1d1,KO,2,42.0,7.094237309017558
Nr1d1,KO,2,44.0,6.6548529527810985
Nr1d1,KO,2,46.0,6.6513143867393625
Nr1d1,KO,2,48.0,6.806101458422817
Nr1d1,KO,3,0.0,7.567977681791405
Nr1d1,KO,3,2.0,7.477939348658403
Nr1d1,KO,3,4.0,7.397130048189575
Nr1d1,KO,3,6.0,6.602313315360951
Nr1d1,KO,3,8.0,7.021002454317537
Nr1d1,KO,3,10.0,7.035773184395455
Nr1d1,KO,3,12.0,6.903857098301417
Nr1d1,KO,3,14.0,6.908833921594813
Nr1d1,KO,3,16.0,6.737981011691872
Nr1d1,KO,3,18.0,6.921142197448209
Nr1d1,KO,3,20.0,6.4079337642253815
Nr1d1,KO,3,22.0,7.342247784745585
Nr1d1,KO,3,24.0,7.065445594390937
Nr1d1,KO,3,26.0,7.39163636898653
Nr1d1,KO,3,28.0,6.804646816338037
Nr1d1,KO,3,30.0,6.571584524078303
Nr1d1,KO,3,32.0,7.474126893136406
Nr1d1,KO,3,34.0,6.457043902128473
Nr1d1,KO,3,36.0,6.698049943081063
Nr1d1,KO,3,38.0,7.208495569517058
Nr1d1,KO,3,40.0,7.376026764592853
Nr1d1,KO,3,42.0,6.837018851204301
Nr1d1,KO,3,44.0,6.959407069163929
Nr1d1,KO,3,46.0,6.946445930772662
Nr1d1,KO,3,48.0,7.1511076409118495
Nr1d1,KO,4,0.0,7.2788812269147725
Nr1d1,KO,4,2.0,7.429149071199409
Nr1d1,KO,4,4.0,7.39382000484041
Nr1d1,KO,4,6.0,7.059005671310243
Nr1d1,KO,4,8.0,7.06247174118554
Nr1d1,KO,4,10.0,7.606587704632936
Nr1d1,KO,4,12.0,7.090588370529779
Nr1d1,KO,4,14.0,6.906110219229781
Nr1d1,KO,4,16.0,7.292089202940946
Nr1d1,KO,4,18.0,7.327372805725944
Nr1d1,KO,4,20.0,6.839341445748292
Nr1d1,KO,4,22.0,6.771098667432965
Nr1d1,KO,4,24.0,7.391526082584307
Nr1d1,KO,4,26.0,7.332931081955693
Nr1d1,KO,4,28.0,7.35857450871818
Nr1d1,KO,4,30.0,7.444927801054446
Nr1d1,KO,4,32.0,6.731094078197637
Nr1d1,KO,4,34.0,6.607793348634087
Nr1d1,KO,4,36.0,7.281142663209573
Nr1d1,KO,4,38.0,7.266430493452848
Nr1d1,KO,4,40.0,7.067581701356616
Nr1d1,KO,4,42.0,7.211835867216806
Nr1d1,KO,4,44.0,6.832808714493534
Nr1d1,KO,4,46.0,6.767341802928957
Nr1d1,KO,4,48.0,6.998861842703578
Nr1d2,KO,1,0.0,8.946356417508857
Nr1d2,KO,1,2.0,8.966392432815969
Nr1d2,KO,1,4.0,8.728077912953374
Nr1d2,KO,1,6.0,8.855427071802724
Nr1d2,KO,1,8.0,8.97316353869484
Nr1d2,KO,1,10.0,8.767540562080583
Nr1d2,KO,1,12.0,8.513957668324034
Nr1d2,KO,1,14.0,9.065110942404473
Nr1d2,KO,1,16.0,8.341953977935274
Nr1d2,KO,1,18.0,8.690622362382316
Nr1d2,KO,1,20.0,9.122751349476932
Nr1d2,KO,1,22.0,9.263029106048393
Nr1d2,KO,1,24.0,9.05005456367705
Nr1d2,KO,1,26.0,8.533404986918152
Nr1d2,KO,1,28.0,8.195098146927306
Nr1d2,KO,1,30.0,8.522072368652854
Nr1d2,KO,1,32.0,8.631334218195303
Nr1d2,KO,1,34.0,8.674989453162045
Nr1d2,KO,1,36.0,8.389141818833044
Nr1d2,KO,1,38.0,8.513673893193978
Nr1d2,KO,1,40.0,8.702056016613032
Nr1d2,KO,1,42.0,8.663338789268394
Nr1d2,KO,1,44.0,8.97412692476341
Nr1d2,KO,1,46.0,8.793378565881818
Nr1d2,KO,1,48.0,8.79869329256282
Nr1d2,KO,2,0.0,8.712336408206163
Nr1d2,KO,2,2.0,8.837969368505194
Nr1d2,KO,2,4.0,8.275329391314447
Nr1d2,KO,2,6.0,8.608233330515784
Nr1d2,KO,2,8.0,8.273187423398717
Nr1d2,KO,2,10.0,8.690618709454116
Nr1d2,KO,2,12.0,8.785361484753722
Nr1d2,KO,2,14.0,8.676906087471668
Nr1d2,KO,2,16.0,9.029189063762173
Nr1d2,KO,2,18.0,8.477657072085771
Nr1d2,KO,2,20.0,8.624772291731169
Nr1d2,KO,2,22.0,8.509955080966856
Nr1d2,KO,2,24.0,8.568667483853636
Nr1d2,KO,2,26.0,8.982104400932075
Nr1d2,KO,2,28.0,8.302287982067195
Nr1d2,KO,2,30.0,9.06505879665589
Nr1d2,KO,2,32.0,8.991782595362412
Nr1d2,KO,2,34.0,8.798279778834864
Nr1d2,KO,2,36.0,8.56219112011398
Nr1d2,KO,2,38.0,8.710756656710808
Nr1d2,KO,2,40.0,8.549792542438576
Nr1d2,KO,2,42.0,9.019873172094357
Nr1d2,KO,2,44.0,8.366791088677559
Nr1d2,KO,2,46.0,8.404784214633874
Nr1d2,KO,2,48.0,8.659792302508396
Nr1d2,KO,3,0.0,8.219852396081762
Nr1d2,KO,3,2.0,9.188292748885587
Nr1d2,KO,3,4.0,8.68519883866604
Nr1d2,KO,3,6.0,8.902812935330271
Nr1d2,KO,3,8.0,8.719268846359233
Nr1d2,KO,3,10.0,8.211771099595449
Nr1d2,KO,3,12.0,8.65844735960931
Nr1d2,KO,3,14.0,8.751979838894876
Nr1d2,KO,3,16.0,8.34814080102264
Nr1d2,KO,3,18.0,8.394111879151922
Nr1d2,KO,3,20.0,8.383953176871897
Nr1d2,KO,3,22.0,8.845166278267028
Nr1d2,KO,3,24.0,8.33423956177861
Nr1d2,KO,3,26.0,8.42077514571574
Nr1d2,KO,3,28.0,8.627955876195783
Nr1d2,KO,3,30.0,8.679534421399733
Nr1d2,KO,3,32.0,8.497219391563542
Nr1d2,KO,3,34.0,9.041965806402967
Nr1d2,KO,3,36.0,9.053688271532653
Nr1d2,KO,3,38.0,8.330244628104868
Nr1d2,KO,3,40.0,9.100132091899859
Nr1d2,KO,3,42.0,8.765259859780535
Nr1d2,KO,3,44.0,8.815120811208088
Nr1d2,KO,3,46.0,8.84466697921088
Nr1d2,KO,3,48.0,8.300328976695972
Nr1d2,KO,4,0.0,8.527718663980218
Nr1d2,KO,4,2.0,8.937421626018693
Nr1d2,KO,4,4.0,8.581726059801374
Nr1d2,KO,4,6.0,9.405424477316524
Nr1d2,KO,4,8.0,8.55964523379614
Nr1d2,KO,4,10.0,8.889519219042985
Nr1d2,KO,4,12.0,8.40020560198351
Nr1d2,KO,4,14.0,9.186937790806551
Nr1d2,KO,4,16.0,9.117630355277553
Nr1d2,KO,4,18.0,8.269859634654097
Nr1d2,KO,4,20.0,8.737831473883128
Nr1d2,KO,4,22.0,8.671921428438706
Nr1d2,KO,4,24.0,9.03922806266679
Nr1d2,KO,4,26.0,8.041844048820812
Nr1d2,KO,4,28.0,8.56557161259153
Nr1d2,KO,4,30.0,8.867942473164224
Nr1d2,KO,4,32.0,8.552545070056642
Nr1d2,KO,4,34.0,8.474520778037714
Nr1d2,KO,4,36.0,8.263518476160257
Nr1d2,KO,4,38.0,8.722982644869594
Nr1d2,KO,4,40.0,8.576720412769607
Nr1d2,KO,4,42.0,8.259590265551491
Nr1d2,KO,4,44.0,8.661344798421533
Nr1d2,KO,4,46.0,8.445655747453719
Nr1d2,KO,4,48.0,8.696012458531476
Rora,KO,1,0.0,5.01837174202663
Rora,KO,1,2.0,4.787482748860311
Rora,KO,1,4.0,4.5393191576451635
Rora,KO,1,6.0,4.182205168604622
Rora,KO,1,8.0,4.390897335530514
Rora,KO,1,10.0,4.360127283736945
Rora,KO,1,12.0,4.720146839565343
Rora,KO,1,14.0,4.286215170531137
Rora,KO,1,16.0,4.852738730290441
Rora,KO,1,18.0,4.459353520837566
Rora,KO,1,20.0,4.636166627719048
Rora,KO,1,22.0,4.353503884418411
Rora,KO,1,24.0,4.778581553248821
Rora,KO,1,26.0,4.317425722472648
Rora,KO,1,28.0,4.883692307475006
Rora,KO,1,30.0,4.575925214631789
Rora,KO,1,32.0,4.668844686043571
Rora,KO,1,34.0,4.613957140305708
Rora,KO,1,36.0,4.265527860730625
Rora,KO,1,38.0,4.824892068525468
Rora,KO,1,40.0,4.079236123165086
Rora,KO,1,42.0,4.49513148840772
Rora,KO,1,44.0,4.6694550149211045
Rora,KO,1,46.0,4.730702571988247
Rora,KO,1,48.0,4.308814900165398
Rora,KO,2,0.0,4.714889532459928
Rora,KO,2,2.0,4.456189396983583
Rora,KO,2,4.0,4.194083934846029
Rora,KO,2,6.0,4.377453219768355
Rora,KO,2,8.0,4.218500937988272
Rora,KO,2,10.0,4.576122673976492
Rora,KO,2,12.0,4.410367585314388
Rora,KO,2,14.0,4.25762391504899
Rora,KO,2,16.0,4.276178627248986
Rora,KO,2,18.0,4.501254822251733
Rora,KO,2,20.0,4.256159098344663
Rora,KO,2,22.0,4.112638533092835
Rora,KO,2,24.0,4.1856246617073865
Rora,KO,2,26.0,4.520584684995285
Rora,KO,2,28.0,4.008034630913775
Rora,KO,2,30.0,4.4838548525798885
Rora,KO,2,32.0,4.670023789169092
Rora,KO,2,34.0,4.303049146877248
Rora,KO,2,36.0,4.382553011234764
Rora,KO,2,38.0,4.083862124043629
Rora,KO,2,40.0,4.209760539191727
Rora,KO,2,42.0,4.312754277966906
Rora,KO,2,44.0,4.541879551609703
Rora,KO,2,46.0,4.358801642926294
Rora,KO,2,48.0,4.171375729125455
Rora,KO,3,0.0,4.687955430403178
Rora,KO,3,2.0,4.194019580376377
Rora,KO,3,4.0,4.876494565112267
Rora,KO,3,6.0,4.269719590222751
Rora,KO,3,8.0,4.822207587557106
Rora,KO,3,10.0,4.044404287959448
Rora,KO,3,12.0,4.207663937340746
Rora,KO,3,14.0,4.820354526128929
Rora,KO,3,16.0,4.389648016896679
Rora,KO,3,18.0,5.001529082594594
Rora,KO,3,20.0,4.668574432684425
Rora,KO,3,22.0,4.814311871007204
Rora,KO,3,24.0,4.070072963868935
Rora,KO,3,26.0,4.511771745476801
Rora,KO,3,28.0,4.376786725413534
Rora,KO,3,30.0,4.870232576449791
Rora,KO,3,32.0,4.351154194059902
Rora,KO,3,34.0,4.467410922574147
Rora,KO,3,36.0,4.2585075759409285
Rora,KO,3,38.0,4.043421731713083
Rora,KO,3,40.0,4.611523784791261
Rora,KO,3,42.0,4.366999108131142
Rora,KO,3,44.0,4.5438320580792135
Rora,KO,3,46.0,4.207205185918194
Rora,KO,3,48.0,4.437779181122164
Rora,KO,4,0.0,4.60649330124114
Rora,KO,4,2.0,4.364997373197872
Rora,KO,4,4.0,4.474955113001931
Rora,KO,4,6.0,4.286342853135695
Rora,KO,4,8.0,4.568526941902817
Rora,KO,4,10.0,4.14531420456039
Rora,KO,4,12.0,4.339561399692793
Rora,KO,4,14.0,4.7792098815470645
Rora,KO,4,16.0,4.264323014317634
Rora,KO,4,18.0,3.998410689908379
Rora,KO,4,20.0,4.764345329545718
Rora,KO,4,22.0,4.412373884129921
Rora,KO,4,24.0,4.186917671305241
Rora,KO,4,26.0,4.152863878198459
Rora,KO,4,28.0,4.587862990623851
Rora,KO,4,30.0,4.156562725339286
Rora,KO,4,32.0,4.0142707782072655
Rora,KO,4,34.0,4.603403665441585
Rora,KO,4,36.0,4.502147818137829
Rora,KO,4,38.0,4.595663739714178
Rora,KO,4,40.0,4.30659705369302
Rora,KO,4,42.0,4.5449412619658895
Rora,KO,4,44.0,4.199257042063077
Rora,KO,4,46.0,4.353477466069517
Rora,KO,4,48.0,4.49226285529368
Rorb,KO,1,0.0,9.159540158840116
Rorb,KO,1,2.0,9.016848297419845
Rorb,KO,1,4.0,8.862970286941819
Rorb,KO,1,6.0,8.415135306355433
Rorb,KO,1,8.0,8.507919986929613
Rorb,KO,1,10.0,8.842162919960463
Rorb,KO,1,12.0,8.995470052414518
Rorb,KO,1,14.0,8.80790634493207
Rorb,KO,1,16.0,8.585294385720369
Rorb,KO,1,18.0,8.750803164506207
Rorb,KO,1,20.0,8.984130741019563
Rorb,KO,1,22.0,9.035761019318704
Rorb,KO,1,24.0,8.552090231827151
Rorb,KO,1,26.0,8.451475535485518
Rorb,KO,1,28.0,8.708949399339259
Rorb,KO,1,30.0,8.542471674416774
Rorb,KO,1,32.0,8.69571363715576
Rorb,KO,1,34.0,8.474524533862155
Rorb,KO,1,36.0,8.777093845716598
Rorb,KO,1,38.0,8.825002708659156
Rorb,KO,1,40.0,9.065083362863476
Rorb,KO,1,42.0,9.013212667377099
Rorb,KO,1,44.0,8.753022838429496
Rorb,KO,1,46.0,8.473981039927475
Rorb,KO,1,48.0,8.910279008697094
Rorb,KO,2,0.0,8.978414182013323
Rorb,KO,2,2.0,8.419190303470504
Rorb,KO,2,4.0,8.62117940484936
Rorb,KO,2,6.0,8.335434373894335
Rorb,KO,2,8.0,9.134185625590131
Rorb,KO,2,10.0,8.9410027628976
Rorb,KO,2,12.0,9.011819103932478
Rorb,KO,2,14.0,8.564090797678762
Rorb,KO,2,16.0,8.64028201162762
Rorb,KO,2,18.0,8.72114913095182
Rorb,KO,2,20.0,8.56637031638802
Rorb,KO,2,22.0,8.675900993393842
Rorb,KO,2,24.0,8.773916558048324
Rorb,KO,2,26.0,8.490510112967527
Rorb,KO,2,28.0,8.654673491049456
Rorb,KO,2,30.0,8.984132340304864
Rorb,KO,2,32.0,8.708454284209518
Rorb,KO,2,34.0,8.22816665920485
Rorb,KO,2,36.0,8.438158809168105
Rorb,KO,2,38.0,8.496567325856093
Rorb,KO,2,40.0,8.555643811111043
Rorb,KO,2,42.0,8.719008043428328
Rorb,KO,2,44.0,8.447226280105541
Rorb,KO,2,46.0,9.060410002983827
Rorb,KO,2,48.0,8.61844549571853
Rorb,KO,3,0.0,9.23968657231492
Rorb,KO,3,2.0,8.534902838485197
Rorb,KO,3,4.0,8.158501919212151
Rorb,KO,3,6.0,8.771917961271111
Rorb,KO,3,8.0,8.854291856702256
Rorb,KO,3,10.0,8.909280868213393
Rorb,KO,3,12.0,8.64188559857654
Rorb,KO,3,14.0,8.719021562920323
Rorb,KO,3,16.0,8.466865698115518
Rorb,KO,3,18.0,8.277226918615918
Rorb,KO,3,20.0,8.693934508132292
Rorb,KO,3,22.0,8.801041166882323
Rorb,KO,3,24.0,8.792830439909947
Rorb,KO,3,26.0,8.889146746255616
Rorb,KO,3,28.0,8.920519582754055
Rorb,KO,3,30.0,8.876262757069942
Rorb,KO,3,32.0,8.867348958673638
Rorb,KO,3,34.0,8.74138760574144
Rorb,KO,3,36.0,8.537320398539931
Rorb,KO,3,38.0,8.184011812881588
Rorb,KO,3,40.0,8.73184421621588
Rorb,KO,3,42.0,9.025434413707202
Rorb,KO,3,44.0,8.803714812885763
Rorb,KO,3,46.0,9.173550689415483
Rorb,KO,3,48.0,8.866528505430308
Rorb,KO,4,0.0,8.64283626101375
Rorb,KO,4,2.0,9.056007695679254
Rorb,KO,4,4.0,8.4900951552572
Rorb,KO,4,6.0,8.677407567984675
Rorb,KO,4,8.0,8.601157239081406
Rorb,KO,4,10.0,8.701818998399416
Rorb,KO,4,12.0,9.127803954128195
Rorb,KO,4,14.0,9.026324188013795
Rorb,KO,4,16.0,8.390852784120328
Rorb,KO,4,18.0,8.841828654694918
Rorb,KO,4,20.0,8.560988840651063
Rorb,KO,4,22.0,9.057757999038055
Rorb,KO,4,24.0,9.139527861536621
Rorb,KO,4,26.0,8.652488770952711
Rorb,KO,4,28.0,9.001963060010748
Rorb,KO,4,30.0,9.030305139632986
Rorb,KO,4,32.0,8.956703150952253
Rorb,KO,4,34.0,9.051347491468166
Rorb,KO,4,36.0,8.746580089490772
Rorb,KO,4,38.0,8.870392631582428
Rorb,KO,4,40.0,8.772242158930794
Rorb,KO,4,42.0,8.803916080119357
Rorb,KO,4,44.0,8.781189792627282
Rorb,KO,4,46.0,8.256963529116325
Rorb,KO,4,48.0,8.734485323841541
Dbp,KO,1,0.0,6.837548540443316
Dbp,KO,1,2.0,6.75510283969872
Dbp,KO,1,4.0,7.0275744489540015
Dbp,KO,1,6.0,6.398626210729934
Dbp,KO,1,8.0,7.192512185573576
Dbp,KO,1,10.0,7.101458965060128
Dbp,KO,1,12.0,7.280995029932936
Dbp,KO,1,14.0,7.430247533077328
Dbp,KO,1,16.0,6.839674035130058
Dbp,KO,1,18.0,6.8719077869652185
Dbp,KO,1,20.0,7.179806473027384
Dbp,KO,1,22.0,6.922571227619945
Dbp,KO,1,24.0,7.203678950994192
Dbp,KO,1,26.0,6.625491450321326
Dbp,KO,1,28.0,6.969099488755812
Dbp,KO,1,30.0,6.766205903337268
Dbp,KO,1,32.0,6.647724285111233
Dbp,KO,1,34.0,7.062963568722804
Dbp,KO,1,36.0,6.749685692584118
Dbp,KO,1,38.0,6.87412703453857
Dbp,KO,1,40.0,6.891864703741069
Dbp,KO,1,42.0,6.30223556091476
Dbp,KO,1,44.0,7.176327522538907
Dbp,KO,1,46.0,7.085700908990883
Dbp,KO,1,48.0,7.052824721351885
Dbp,KO,2,0.0,6.405912112102507
Dbp,KO,2,2.0,7.345386619444341
Dbp,KO,2,4.0,7.157560139264161
Dbp,KO,2,6.0,6.808077079617205
Dbp,KO,2,8.0,7.146131130868496
Dbp,KO,2,10.0,7.313399954200561
Dbp,KO,2,12.0,6.985613834113386
Dbp,KO,2,14.0,6.991610282137236
Dbp,KO,2,16.0,7.1197315183821335
Dbp,KO,2,18.0,7.195808908185519
Dbp,KO,2,20.0,7.120473859016869
Dbp,KO,2,22.0,6.922698711700443
Dbp,KO,2,24.0,7.173157169405743
Dbp,KO,2,26.0,6.9552800235869405
Dbp,KO,2,28.0,6.941633159483159
Dbp,KO,2,30.0,7.31169075854513
Dbp,KO,2,32.0,6.927997585091864
Dbp,KO,2,34.0,6.80208599357222
Dbp,KO,2,36.0,7.14147152370245
Dbp,KO,2,38.0,6.775855716340024
Dbp,KO,2,40.0,7.2913556170064
Dbp,KO,2,42.0,7.029978967735878
Dbp,KO,2,44.0,7.261803392950873
Dbp,KO,2,46.0,7.008747386658245
Dbp,KO,2,48.0,6.75245039355367
Dbp,KO,3,0.0,5.7825080608381265
Dbp,KO,3,2.0,6.769842482437747
Dbp,KO,3,4.0,7.3596672253960955
Dbp,KO,3,6.0,6.950338622094341
Dbp,KO,3,8.0,7.2644292420795455
Dbp,KO,3,10.0,7.2924105276102695
Dbp,KO,3,12.0,6.590562874075184
Dbp,KO,3,14.0,6.892984025262098
Dbp,KO,3,16.0,6.962095198013801
Dbp,KO,3,18.0,7.3576722812950095
Dbp,KO,3,20.0,7.3921395957804
Dbp,KO,3,22.0,6.815386356788908
Dbp,KO,3,24.0,7.163539398486543
Dbp,KO,3,26.0,7.082448968208895
Dbp,KO,3,28.0,6.722126838267675
Dbp,KO,3,30.0,7.273754015581834
Dbp,KO,3,32.0,7.424020054897163
